Restaurant_ID,Restaurants_Name,Address,City,State,Postal_Code,Latitude,Longitude,Stars_Rating,Review_Count,Restaurants_Delivery,Outdoor_Seating,Accepts_CreditCards,Price_Range,Alcohol,Good_For_Kids,Reservations,Restaurants_TakeOut,WiFi,Good_For_Groups,Wheelchair_Accessible,Happy_Hour,Noise_Level,Dietary_Restrictions,Total_Estimate_Households_per_Zip,Total_Estimate_Married-couple_Family_households,Total_Estimate_Nonfamily_households,Median_Income(dollars),Mean_Income(dollars),Population
ljBjU43MhcFgoJsH9Xcj7w,Savaya Coffee Market - La Encantada,"2905 E Skyline Dr, Ste 274",Tucson,AZ,85718,32.3249918195,-110.9289550781,4.0,70,0,1,1,1,1,0,0,1,1,0,1,0,1,0,12818,6400,5543,93185,142567,27367
OFtLsoXqrRgEqIZZxy5Hfw,The Fat Ham,350 Mall Blvd,King of Prussia,PA,19406,40.0886520738,-75.3886869152,3.0,53,0,0,1,2,1,1,0,1,1,1,0,1,4,0,11438,5682,4700,97305,114751,23441
lmpjnr3sCLD84lfThoiQ3w,Six Feet Under Gastropub,727 Walnut St,Philadelphia,PA,19106,39.9481865634,-75.1536804065,4.0,99,0,1,1,2,1,0,1,1,1,1,0,1,4,0,7625,2113,5180,116368,162885,11740
jeiV-bDLPmo0AhBZGF8v4w,Leonardo's Mexican Food,8431 N Michigan Rd,Indianapolis,IN,46268,39.9091159532,-86.2208670109,3.5,199,1,1,1,1,1,1,0,1,1,1,0,0,2,0,10741,3523,5809,52458,65237,24965
FpyjR9TiaO3JyynpF-y-7g,WINGERS Restaurant & Alehouse,3541 N Eagle Rd,Meridian,ID,83646,43.6373096,-116.3548371,3.0,124,1,1,1,2,1,1,1,1,1,1,0,1,3,0,23299,14659,5346,79706,104342,47098
688sqo63oc2y535vI2UbhQ,Pho Cali Vietnamese Restaurant,1000 Arch St,Philadelphia,PA,19107,39.9533132,-75.1565235,3.5,319,1,0,1,1,1,1,0,1,0,1,0,0,4,0,7823,1743,5771,60676,91522,14875
WUCm48LSSxeN3mZknFK7Wg,Plant Love Ice Cream,953 Central Ave,Saint Petersburg,FL,33705,27.7713117,-82.6479817,5.0,134,0,1,1,1,1,0,0,1,1,0,1,0,1,0,11210,3916,5193,56914,73087,26435
XVFUNtPWYpxhoWPtBQHFdQ,Cafe Rio Mexican Grill,8233 W Franklin Rd,Boise,ID,83709,43.60459858,-116.28475773,2.5,185,1,1,1,1,1,1,0,1,0,1,0,0,3,0,21787,12577,6435,74941,93384,50034
Mr0Ph0NoO7l-r8uXReUOwQ,Icecycle Creamery,"6147 Lakeside Dr, Ste 102",Reno,NV,89511,39.4705225804,-119.8083575608,4.5,202,1,1,1,1,1,1,1,1,1,0,1,0,1,0,11651,6956,3398,106071,157438,25011
jjxK-s-ueXUb4teOhKFscQ,Mekong Fresh Noodle & Grill,"520 S Meridian Rd, Ste 110",Meridian,ID,83642,43.6002573159,-116.3929725811,3.5,30,1,1,1,2,1,1,1,1,1,1,1,1,2,0,17854,10414,5003,75708,95807,37008
XuNaGjCMwz82JXJmesFplg,The Yard Pub,300 W Chester Pike,Havertown,PA,19083,39.969507,-75.300626,3.5,38,0,1,1,2,1,1,1,1,1,1,0,0,4,0,13002,8471,3129,102055,126369,35878
ByD67fU4LfLkNMpMZXdAYQ,Zoes Kitchen,2150 Fashion Center Blvd,Newark,DE,19702,39.6711518,-75.6474472,3.5,63,1,1,1,1,1,1,0,1,1,1,0,0,2,0,20009,9410,7019,79567,99630,51899
3hrEWKJxJUwEBmzw8oUYHw,Brugge Brasserie,1011 E Westfield Blvd,Indianapolis,IN,46220,39.8705204,-86.1412303,4.0,587,1,1,1,2,1,1,0,1,0,1,1,0,4,0,16879,6824,8390,77377,109485,34830
Oc7QvwRhJVolBQkJzo_pDA,Patelmo's Pizzeria,1530 Paoli Pike,West Chester,PA,19380,39.9897419,-75.5489476,4.0,33,1,0,1,1,0,1,0,1,1,1,0,0,1,0,20999,11647,7482,106738,136205,49534
3NaU6uRlb2owXc3oV0G25w,Outback Steakhouse,701 Byers Dr,Concord Township,PA,19342,39.8843655347,-75.5296319124,3.0,80,1,0,1,2,1,1,1,1,1,1,0,0,2,0,8064,4556,3012,112373,147032,18099
yu1jfaztXmvnIAuU-_ccxQ,Carniceria Guanajuato,5210 W Pike Plz Rd,Indianapolis,IN,46254,39.8329955,-86.2487215,4.0,188,1,0,1,1,1,1,1,1,0,1,0,0,4,0,15672,4929,6951,46693,66661,38095
xqZ1uuzDwylGrRX9LiR-ig,Joe's Pancake House,2532 S Kolb Rd,Tucson,AZ,85710,32.1935863,-110.8415021,3.5,126,1,0,1,1,1,1,0,1,1,1,0,0,4,0,24780,8081,12342,46055,59440,54439
XYFu64UPMMfoOlGTz3J4fw,Viva Burrito,2060 W River Rd,Tucson,AZ,85704,32.306423,-111.0114147,1.5,104,1,1,1,1,1,1,0,1,1,0,0,0,4,0,15591,6394,7529,62544,91136,30929
5vAtunQlPFkfdTI9zn4TIw,Pitruco Pizza,,Philadelphia,PA,19104,39.9583587,-75.1953934,4.5,142,0,1,1,1,1,1,0,1,0,0,0,0,4,0,16508,2296,10575,28603,46430,51808
VYZUkQCYycb07krnGiVPSw,Pietro's Prime,125 W Market St,West Chester,PA,19382,39.9589375,-75.606487,3.5,157,1,1,1,3,1,0,1,1,1,1,0,1,4,0,20429,10896,7580,104232,143574,52388
5vNalmeJRlPQR0HGfyCq7A,Café Valentina,1323 Mckennans Church Rd,Wilmington,DE,19808,39.7322948,-75.6668561,3.5,54,1,0,1,2,1,1,1,1,0,1,0,0,4,0,14680,7449,4913,82113,103780,38442
k-ZWRUhKyyl1qrG3y8yziA,FarmTable Cucina,179 2nd Ave N,Saint Petersburg,FL,33701,27.7741254,-82.6353036,4.0,338,0,1,1,2,1,1,1,1,0,1,1,1,4,0,9120,2230,6371,46786,87867,15014
muCelHtTlX5PrJd8JKkf_w,New Harmony Vegetarian Restaurant,135 N 9th St,Philadelphia,PA,19107,39.95445,-75.1543215,4.0,327,1,0,1,2,1,1,1,1,0,1,0,0,4,0,7823,1743,5771,60676,91522,14875
IcWlx0OMwkP96MQbT4_6Pw,Nacho Mama's Mexican Grill,3242 Magazine St,New Orleans,LA,70115,29.923299,-90.087423,2.5,68,0,1,1,2,1,1,0,1,0,1,1,1,3,0,14847,5248,8000,77961,119724,31695
R3FDYMQBrMpkUquwE-eniQ,The Continental Restaurant and Martini Bar,138 Market St,Philadelphia,PA,19106,39.9496927497,-75.1436231285,4.0,638,1,1,1,2,1,1,1,1,0,1,0,0,4,0,7625,2113,5180,116368,162885,11740
U3grYFIeu6RgAAQgdriHww,Brophy Bros - Santa Barbara,119 Harbor Way,Santa Barbara,CA,93109,34.4037593,-119.6939922,4.0,2940,1,1,1,2,1,1,0,1,1,1,0,0,3,0,4601,1980,2138,99556,136375,10858
6POxtHV_ZIpCJKBd3u_efA,Sakura Japanese Cuisine,7079 Hwy 70 S,Nashville,TN,37221,36.073351143,-86.9189490255,4.5,114,0,0,1,2,1,1,1,1,1,1,1,0,1,0,18140,8702,7396,85933,103715,36610
q28kY8Jvg52opM0902ygVw,Westshore Pizza,2989 W Bay Dr,Belleair Bluffs,FL,33770,27.9174,-82.820173,2.5,87,1,1,1,2,1,1,0,1,1,1,0,0,2,0,11561,4295,5694,47908,66174,25281
ISijWeb3TndvQRQwjHleMw,Pagano's,1216 W Township Line Rd,Drexel Hill,PA,19026,39.9576783,-75.3195808,4.5,111,0,0,1,1,1,1,0,1,1,0,0,0,4,0,11854,5471,4066,73762,98812,30738
PTnahBSnLT1jeok9tmedHA,Olive Garden Italian Restaurant,1213 W Irvington Rd U-127,Tucson,AZ,85714,32.1625460469,-110.9910399,3.0,117,1,1,1,2,1,1,0,1,1,1,1,1,4,0,5132,1600,2090,35260,48721,15009
DBV7IgOZrrSCzeyNOPN2Ew,Bonchon West Chester,124 East Market St,West Chester,PA,19382,39.960552,-75.60238,3.5,42,1,0,1,2,0,0,0,1,0,0,0,0,4,0,20429,10896,7580,104232,143574,52388
HAUzjmv7YWHulWLsgdgmIw,Ten Asian Food Hall,1715 Chestnut St,Philadelphia,PA,19103,39.9516409,-75.1693482,3.5,74,1,0,1,2,1,0,0,1,1,1,0,0,1,0,15765,3571,11832,79110,134268,21908
ReKQjTVB8L2vnaxZKmRUpQ,The Original Mels - Reno,345 N Arlington Ave,Reno,NV,89501,39.52874,-119.818876,3.0,269,1,1,1,2,1,1,0,1,0,1,1,0,4,0,2776,332,2213,44393,55619,4252
ngIBJmt4ebOcklne2kkfzg,Sauce Pizza & Wine,7117 N Oracle Rd,Tucson,AZ,85704,32.3362127,-110.9780795,3.5,262,1,1,1,2,1,1,0,1,0,1,0,0,4,0,15591,6394,7529,62544,91136,30929
HKcPS-srjU_4IlPBHZExZw,Le Peep Restaurant,6335 Intech Commons Dr,Indianapolis,IN,46278,39.8798733,-86.2722784,3.0,64,1,0,1,2,1,1,1,1,1,1,0,0,2,0,3427,1768,1089,131430,151217,8197
ZVSc4YklCu7M2ah6zl4G1A,Snap Custom Pizza & Salads,39 E City Ave,Bala Cynwyd,PA,19004,40.002684,-75.225098,3.5,48,0,0,1,1,1,0,0,1,0,1,0,0,4,0,3869,2223,1313,122950,174755,9416
z-G-WVOJoY8QVNfATkMxGw,Grimaldi's Pizzeria,"3573 E Longwing Ln, Ste 130",Meridian,ID,83646,43.621648,-116.349287,3.5,239,1,1,1,2,1,1,1,1,1,1,0,0,2,0,23299,14659,5346,79706,104342,47098
008FLyatMEsZzmmKALIgDg,Seis Kitchen,1765 E River,Tucson,AZ,85718,32.288675,-110.946058,4.0,360,1,1,1,2,1,1,0,1,1,1,0,1,4,0,12818,6400,5543,93185,142567,27367
l__xdhbU0Dgvril-q46SLA,Checkered Flag Tavern,5725 W Morris St,Indianapolis,IN,46241,39.7500627,-86.2581858,4.0,93,1,1,1,1,1,0,0,1,1,1,0,1,2,0,10655,4187,3329,42342,54996,30670
_LOJW0XkOpj4O348GVRDeQ,Zavino,112 S 13th St,Philadelphia,PA,19107,39.9499542,-75.1621423,4.0,843,1,1,1,2,1,0,0,1,1,1,0,0,4,0,7823,1743,5771,60676,91522,14875
vd83b0BC5yLf4ey4g0G-5w,Wendy's,1007 E. 86Th Street,Indianapolis,IN,46240,39.912195,-86.1400966,2.0,33,1,0,1,1,1,1,0,1,1,1,0,0,1,0,10165,3497,6021,56744,97368,18731
ncacMQ9n_dSM1cR3c1vTQw,Chuy's Mesquite Broiler - Marana,6741 N Thornydale Rd,Tucson,AZ,85741,32.328692,-111.046786,3.0,58,1,1,1,1,1,1,0,1,1,1,1,1,4,0,13989,5663,5499,63092,73330,32998
zobY3ws9R2pgbcP0gOImcg,Good Morning Mama's,1001 E 54th St,Indianapolis,IN,46220,39.850789,-86.141332,4.0,544,1,1,1,1,1,1,0,1,1,1,1,0,4,0,16879,6824,8390,77377,109485,34830
r6urzh91dq72mEREmoE-1g,Hatville Deli,1136 Arch St,Philadelphia,PA,19107,39.9534686184,-75.1592448352,4.5,76,0,0,1,1,1,1,0,1,1,0,1,0,3,0,7823,1743,5771,60676,91522,14875
acT5Sg26TJrs7E0yvORY-w,J's Lobster & Fish Market,"906 Carrollton Ave, Ste 370",Indianapolis,IN,46202,39.7800004867,-86.1437594432,3.5,61,0,0,0,1,0,0,0,0,0,0,0,0,1,0,9714,1991,7113,50216,79733,16335
C1rcsEknUcuA-qTQagdTBw,Woolworth on Fifth,221 5th Ave N,Nashville,TN,37219,36.1822239,-86.7925353,4.0,299,1,0,1,2,1,1,1,1,1,1,1,1,4,0,777,137,640,85463,87750,1162
LTfdnyhe7ikrnXK5ysJAYQ,McAlister's Deli,"6020 East 82nd St, Ste 1500",Indianapolis,IN,46250,39.9074828954,-86.0660138555,3.0,46,1,1,1,2,1,1,1,1,1,1,0,0,2,0,9034,2918,5049,57053,80231,18546
AFgX-JGc7WS9m751WOV1-A,Daiquiri Run on 61,4337 Airline Dr,Metairie,LA,70001,29.9757659,-90.1758563,4.5,42,1,1,1,1,0,0,0,1,0,1,0,1,1,0,16638,6475,7575,56724,74980,37996
0OE56zbigcNxVeJPmqtV0w,Jimmy John's,2959 N Eagle Rd,Meridian,ID,83646,43.6317386,-116.3550708,3.5,37,1,0,1,1,1,1,0,1,1,1,1,0,4,0,23299,14659,5346,79706,104342,47098
zQSEPYY7YskqIvg-9cjNdQ,Uncle Giuseppe's,6826 Glenwood St,Garden City,ID,83714,43.6671514,-116.2789572,4.5,184,1,1,1,1,1,1,0,1,0,1,0,0,4,0,10436,4830,4394,59873,87541,20290
9kJrHMl-tbHLHmIaNLUXrg,Wild Child Restaurant & Cocktail Bar,2710 Central Ave,St. Petersburg,FL,33712,27.7707953,-82.6703478,4.5,105,0,1,0,2,0,0,0,0,0,0,0,0,1,0,9178,2947,3804,51569,66046,25066
cRqaTrYHI0RXK6p2qjGnkw,MOD Pizza,"18767 S Nogales Hwy, Ste 105",Sahuarita,AZ,85614,31.9089400391,-110.9818337458,4.0,91,1,1,1,2,1,1,0,1,0,1,0,0,4,0,13572,7144,5686,52594,69843,21895
kxxexMsFL4xJLIafhXXFlw,Esau's Cafe,721 Chapala St,Santa Barbara,CA,93101,34.418003,-119.7000473,4.0,160,0,1,1,2,1,1,0,1,0,1,0,0,4,0,13296,4177,6819,62925,91126,31683
G1280tTnHsioeQHTaWyK3w,Rock Bottom Restaurant & Brewery,10 West Washington,Indianapolis,IN,46204,39.767299,-86.158755,3.5,357,1,1,1,2,1,1,1,1,1,1,0,1,4,0,4582,498,3999,73281,100517,5125
huEf-4ICYGjrNAsOslinWQ,Wild Rice Pan Asian Restaurant,150 W Dekalb Pike,King of Prussia,PA,19406,40.0952202757,-75.3643763528,3.0,113,1,0,1,2,1,1,1,1,1,1,1,1,1,0,11438,5682,4700,97305,114751,23441
O9MZvFErMCtVJpU9ChrmcA,Pho So 1,2442 Rt 38,Cherry Hill,NJ,8002,39.9409968,-75.0079104,4.0,44,1,0,1,1,1,1,1,1,0,1,0,0,2,0,8684,4254,3080,85291,109609,22274
BUEx8JCXx5v81EEVAIUC-Q,Parkway Corner Deli,2201 Pennsylvania Ave,Philadelphia,PA,19130,39.9639216,-75.1751039,4.0,82,1,1,1,1,1,1,0,1,1,0,1,0,1,0,14431,4157,9196,88858,121662,24870
EdW55E5NZdYODrcDUx8-bQ,Deke's BBQ,137 W Berkley St,Philadelphia,PA,19144,40.0229869,-75.1616977,3.5,34,1,1,0,1,0,0,0,1,0,0,0,0,1,0,18574,3247,10151,35047,54552,43329
SruGlT3aLDyqDN3uDR2CMw,Pistola's Del Sur,1934 E Passyunk Ave,Philadelphia,PA,19148,39.9258883014,-75.1683752239,4.0,119,1,1,1,2,1,1,1,1,1,1,0,1,4,0,19493,7020,7959,60226,75581,49732
69k7MF2-nXq-tNNHrJYONw,Chipotle Mexican Grill,"3925 Walnut St, Ste 128",Philadelphia,PA,19104,39.954101,-75.200795,2.5,146,1,1,1,1,1,1,0,1,0,1,0,0,2,0,16508,2296,10575,28603,46430,51808
06PmqoU3uY5Vb-BEaMPVfw,Round Table Pizza,4007 S Virginia,Reno,NV,89502,39.4865951795,-119.7955923727,2.0,82,1,0,1,2,1,1,1,1,1,1,0,0,4,0,18616,6344,8448,48782,65655,43566
6p_A4JdmP3CfRnbjIgsEJw,Tokyo Tasty,279 Egg Harbor Rd,Sewell,NJ,8080,39.765647,-75.086722,3.5,58,1,0,1,2,1,1,1,1,1,1,0,0,1,0,13425,8353,3116,107566,127108,37433
xQblY1vBHV8Fp3Xdi3rDcw,Pho & Cafe Viet Huong,"1110 Washington Ave, Ste 2A",Philadelphia,PA,19147,39.9369395037,-75.1618840073,3.5,242,1,0,1,1,1,1,0,1,0,1,0,0,4,0,18239,6207,10326,86147,128426,36228
bzjweJlxRgHl7eHDAoM5Xg,Wasabi Japanese Steak House and Sushi Bar,203 W Alexander St,Plant City,FL,33563,27.988575,-82.123412,3.5,103,0,0,1,2,1,1,1,1,1,1,0,0,4,0,9967,4131,3525,44969,56756,25488
GDcNvFZPEAzOFk4x4EbGEw,Ding Tea Nola,1440 Lapalco Blvd,Harvey,LA,70058,29.8768592,-90.0452457,4.0,31,0,0,0,2,0,0,0,0,1,0,0,0,1,0,13844,5653,4888,49551,72216,39887
SNyokPrViMBVOqRNWnAwSA,Jason's Mexican Food,2400 N Pantano Rd,Tucson,AZ,85715,32.251237,-110.82337,3.5,90,1,1,1,1,1,1,0,1,1,1,0,0,4,0,8792,4092,3483,71949,94499,17702
ECmPXOHont5XlHp3zs4g4A,Spa Atlantis,"Atlantis Casino Resort Spa, 3800 S Virginia St",Reno,NV,89502,39.4889497,-119.7937189,4.0,221,0,0,1,3,0,1,0,0,1,1,0,0,1,0,18616,6344,8448,48782,65655,43566
t-abv5g6bjbYwLerN_4VKw,Samurai,"3912 N Oracle Rd, Ste 100",Tucson,AZ,85705,32.2782616,-110.977255,4.0,187,1,1,1,1,1,1,0,1,1,1,0,0,4,0,24304,6115,12791,30885,42888,57521
DUH0qc16z5NDcSSBXLEO4Q,Wolf's Superior Sandwiches,4417 Pennell Rd,Aston,PA,19014,39.8576095536,-75.427062884,3.5,82,1,0,1,1,1,0,0,1,0,0,0,0,4,0,7688,4174,2251,89468,109389,21206
2Sgt5ekJ7F785czScIZEYg,Piccola Gelateria,"4500 Magazine St, Ste 5",New Orleans,LA,70115,29.9203903547,-90.1027833088,4.5,229,1,1,1,1,1,1,0,1,1,1,1,0,4,0,14847,5248,8000,77961,119724,31695
NTiPDvC99_yK0RY9ltnLgQ,Ale Emporium,8617 Allisonville Rd,Indianapolis,IN,46250,39.9133475,-86.0721952,4.0,904,1,1,1,2,1,1,1,1,1,1,0,0,3,0,9034,2918,5049,57053,80231,18546
LtG1BloPZmht57B4f8pimA,Mini Doughnut Factory,730 4th St N,Saint Petersburg,FL,33701,27.7798424,-82.6387642,4.5,102,1,0,1,1,0,0,0,1,1,0,0,0,1,0,9120,2230,6371,46786,87867,15014
nUreSQ479-VZTnRUfQ25NQ,China Wok,"9546 Allisonville Rd, Ste 135",Indianapolis,IN,46250,39.9257539,-86.0692487,4.0,35,1,0,1,1,0,1,0,1,0,1,0,0,4,0,9034,2918,5049,57053,80231,18546
NWwVZnCb8-Oh9QWWAb2T2Q,Somerset,7 E Anapamu St,Santa Barbara,CA,93101,34.4238114327,-119.7043829347,3.5,100,0,1,1,4,1,0,1,0,0,1,1,1,4,0,13296,4177,6819,62925,91126,31683
KTR4RAO6WsQBKferwFXbAA,Chipotle Mexican Grill,"5144 Mae Anne Ave, Ste A",Reno,NV,89523,39.5322903,-119.865376,2.5,80,1,1,1,1,1,1,0,1,1,1,0,0,2,0,14986,7243,5881,82902,104737,31373
bfiO0n663Ej36svzuRuVtA,Nodding Head Brewery & Restaurant,"1516 Sansom St, 2nd Floor",Philadelphia,PA,19102,39.950221,-75.166583,3.5,339,0,0,1,2,1,0,0,1,1,1,0,1,4,0,3365,765,2525,110096,177851,4705
OZcpjMrFrx3g3uo3xr0H0Q,Acropolis Greek Taverna,6108 Winthrop Town Center Ave,Riverview,FL,33578,27.8928112737,-82.3166707307,4.0,327,1,1,1,2,1,1,1,1,1,1,1,1,2,0,20742,8818,7575,65142,77903,36693
iKFv7w76PpmfqAmoQW4CsA,Peavine Taphouse Eats And Beats,"7665 Town Square Ln, Ste 101",Reno,NV,89523,39.531879,-119.913281,4.0,104,0,1,1,2,1,1,1,1,1,1,1,1,1,0,14986,7243,5881,82902,104737,31373
47Xuiwsv_YsJIm7Px_mNWQ,Caffe Aldo Lamberti,2011 Marlton Pike W,Cherry Hill,NJ,8002,39.9193789695,-75.0354862359,4.0,335,1,1,1,3,1,0,1,1,1,1,1,1,4,0,8684,4254,3080,85291,109609,22274
WlEseclwPGiFinAk-h1Tdg,California Pizza Kitchen,827 Brandon Town Center Mall,Brandon,FL,33511,27.9320892867,-82.3266640306,3.5,45,1,1,1,2,1,1,0,1,1,1,0,0,4,0,22334,9691,7955,61149,79120,52003
BdTbH72RDWnPu_Qcev0ziw,Enjay's Pizza,210 S 40th St,Philadelphia,PA,19104,39.9536784,-75.2027865,4.0,53,1,0,1,2,1,0,1,1,1,1,0,0,4,0,16508,2296,10575,28603,46430,51808
GHkHnbqyFyY5l2-3PwfOqg,Jimmy John's,2624 Lake Circle Ln,Indianapolis,IN,46268,39.91333,-86.2062601,2.0,33,1,1,1,1,1,1,0,1,1,1,1,0,3,0,10741,3523,5809,52458,65237,24965
U4F7qYg2ORdgWWDPZhowug,Planet Smoothie,186 W. State St.,Doylestown,PA,18901,40.3078895,-75.1351326,4.0,34,0,0,1,1,0,0,0,1,1,0,1,0,1,0,10486,5469,3860,103626,133441,27598
huta5nl96oXBxnFIQeMTTA,Cantina Laredo,"2000 Piazza Ave, Ste 170",Wesley Chapel,FL,33543,28.187483,-82.348707,3.5,282,1,1,1,2,1,1,1,1,0,1,1,1,4,0,9822,5932,2307,84375,99790,21898
5gqoD4EknTFf-39zz1Fa1w,El Compadre,1149 S 9th St,Philadelphia,PA,19147,39.9349357,-75.1585625,4.5,71,0,1,0,1,1,1,0,1,0,1,0,0,1,0,18239,6207,10326,86147,128426,36228
R9EQOZOoO1a-WQLOq0KgHQ,Mike's Steaks,1701 John F Kennedy Blvd,Philadelphia,PA,19103,39.954703,-75.1684962,3.0,53,1,0,1,1,1,1,0,1,0,1,0,0,4,0,15765,3571,11832,79110,134268,21908
0p_Y0p9FBDycE99DhcGK-A,Tornetta's Pizzeria,104 Wilson St,Pottstown,PA,19464,40.2608124213,-75.6436394485,4.0,62,1,1,1,1,1,1,0,1,1,0,0,0,4,0,18589,8820,6107,64942,80703,45788
sOdDSy5PnQdyFpbt6SGL-w,Detour American Grille & Bar,10158 Brooks School Rd,Fishers,IN,46037,39.9356666,-85.9480053,3.5,120,1,1,1,2,1,1,1,1,1,1,0,1,4,0,14661,10039,3087,115018,139179,35891
fr6srIcT6WGXA1_xC_J0Ww,Copeland's Gourmet Kitchen,"900 Airline Dr, Concourse C, Louis Armstrong New Orleans International Airport",Kenner,LA,70062,29.987108381,-90.2560614727,2.0,324,0,0,1,2,1,1,0,1,1,0,0,0,2,0,5681,2119,1975,43788,58138,17095
fQknpOKcW_JtfE6oIoGkKg,Pokeworks,"3413 Veterans Memorial Blvd, Ste 119",Metairie,LA,70002,30.0042618,-90.1587521,4.0,100,1,1,1,2,1,1,0,1,0,1,1,0,4,0,8954,3438,4225,56361,81822,18879
n7Ou1IB04deoaBb2AZ9jPA,Martin's Bar-B-Que Joint,"7223 Nolensville Rd, Ste C",Nolensville,TN,37135,35.96186,-86.6753,4.0,407,1,1,1,2,1,1,0,1,0,1,1,0,4,0,5356,4281,758,128281,141620,9681
DH_aRlDhnzsJTh1ffWwt_Q,Superfood Bar,4113 Magazine St,New Orleans,LA,70115,29.9211388,-90.0984265,4.5,124,0,1,1,2,1,1,0,1,0,1,1,0,2,0,14847,5248,8000,77961,119724,31695
0OsR9lO16jxa0xWUY57s9g,Koto Sushi,719 Sansom St,Philadelphia,PA,19106,39.9487051045,-75.1531596925,4.5,280,1,0,1,2,1,1,1,1,0,1,0,1,4,0,7625,2113,5180,116368,162885,11740
02PoEXj8TR7FQZvUV48o8w,Steak and Hoagie Factory,103 S Main St,Doylestown,PA,18901,40.3078379,-75.1292354,3.0,38,1,0,1,1,1,1,0,1,0,1,0,0,4,0,10486,5469,3860,103626,133441,27598
R0JUjyjGEzUlY3auVhY_tg,North Bowl,909 N 2nd St,Philadelphia,PA,19123,39.9644125073,-75.1403277254,4.0,484,0,1,1,2,1,1,0,1,1,1,0,0,4,0,8565,2020,5678,77111,106137,13416
9Uczm0SLoHhopacyKf3-1g,Taphouse 23,266 E 4th St,Bridgeport,PA,19405,40.1046899,-75.3355014,3.5,198,0,1,1,2,1,1,1,1,1,1,1,1,4,0,2034,517,1036,52370,81058,5127
jJ4zZY2cZj6VRY5pUL6lIg,Baker Boss Cafe,5694 Nolensville Pike,Nashville,TN,37211,36.0469533703,-86.7104372755,4.5,60,1,1,1,1,1,0,0,1,1,0,1,0,1,0,29353,11228,13064,59075,75023,74755
QtST1igZAi0q9LxJr6srIQ,Pearl's Oyster Bar,51 N 12th St,Philadelphia,PA,19107,39.953298,-75.159071,4.0,298,1,0,1,2,1,1,0,1,0,0,0,0,3,0,7823,1743,5771,60676,91522,14875
pWIO8FCZqnPxTwt7lURk8w,Smiley's Diner,1025 Christiana Rd,Newark,DE,19713,39.6756882551,-75.6826522574,3.5,80,1,0,1,1,0,1,0,1,1,1,0,0,1,0,11688,4771,4859,59030,75486,30408
X9e_btDPux6JGqqw8UF_Pg,Koizi Endless Hibachi & Sushi Eatery,17012 Palm Pointe Dr,Tampa,FL,33647,28.1183250487,-82.3816332337,3.5,513,0,0,1,2,1,1,1,1,0,1,0,1,4,0,25565,14474,7443,89270,120593,55034
iWjwJ6IC5ImlmT00KEs0Iw,Romi's Tacos,"435 E Brandon Blvd, Ste B",Brandon,FL,33511,27.9373082186,-82.2799151391,4.0,280,1,1,1,1,1,1,1,1,1,1,1,0,4,0,22334,9691,7955,61149,79120,52003
ZygSmxsAa1qXp5oiacIbew,Trattoria Giuseppe,4799 W Chester Pike,Newtown Square,PA,19073,39.9773645,-75.4410731,3.5,411,0,1,1,2,1,1,1,1,0,1,0,0,3,0,7920,4693,2558,113430,168382,18332
D5iuqgLt-M6INWydvMKUxw,Squealers Award Winning Barbeque,5515 W 86th St,Indianapolis,IN,46268,39.909934,-86.258193,4.0,283,1,0,1,2,1,1,0,1,1,1,1,1,4,0,10741,3523,5809,52458,65237,24965
0R2yKDNMUztQwgo8pG4z-Q,Triumph Brewing Company,117 Chestnut St,Philadelphia,PA,19106,39.948506,-75.143475,3.5,318,0,1,0,2,1,0,1,1,0,1,0,0,4,0,7625,2113,5180,116368,162885,11740
qJAWrsvNv74KYAoo6TAj0A,Long’s Bakery,2301 E Southport Rd,Indianapolis,IN,46227,39.6648158379,-86.1216910383,4.5,256,0,0,0,1,0,0,0,1,0,0,0,0,4,0,22360,7952,10190,44873,59720,57086
9Kc8kccL0kkAyReycrr4EA,El Rey de Oros,112 W Moreland Ave,Hatboro,PA,19040,40.1839881872,-75.116294073,4.5,151,1,1,1,1,1,1,1,1,1,1,0,0,2,0,7763,4356,2573,87775,106953,20536
XCY5mYQv-6Y-uOZEOgOhiQ,Forty Five Degrees,765 Massachusetts Ave,Indianapolis,IN,46204,39.7772819643,-86.1454630466,4.0,583,1,1,1,2,1,0,1,1,1,1,1,0,2,0,4582,498,3999,73281,100517,5125
BZ66BWIrrNcQTqI9g_Musw,Luna Y Sol Mexican Restaurant,61 E Main St,Moorestown,NJ,8057,39.9650578,-74.944327,4.0,85,1,1,1,2,1,1,0,1,1,1,1,0,1,0,7215,5014,1515,155780,216990,21090
uuONmQ_R345NlJp_oM7jaA,The Mile,212 N Black Horse Pike,Runnemede,NJ,8078,39.851514,-75.0733203,3.5,66,1,0,0,2,1,0,0,1,0,1,0,1,1,0,3123,1335,1125,71495,83081,8385
Fi2aJPlbnkeVyRKErn0IBQ,India's Grill Tampa,3437 W Kennedy Blvd,Tampa,FL,33609,27.945007,-82.50089,4.0,348,1,1,1,2,1,1,0,1,0,1,1,0,4,0,8497,3215,4322,85174,140410,15999
H5_7J6n9R36bvPpAmBVQQA,Outback & Carrabba's Express,4306 W Gandy Blvd,Tampa,FL,33611,27.89306,-82.51754,2.5,32,1,0,1,1,1,1,0,1,0,1,1,0,1,0,16269,6087,8484,66495,103942,29478
