postal_code,restaurant_id,restaurants_name,address,city,states,latitude,longitude,stars_rating,review_count,restaurants_delivery,outdoor_seating,accepts_creditcards,price_range,alcohol,good_for_kids,reservations,restaurants_takeout,wifi,good_for_groups,wheelchair_accessible,happy_hour,noise_level,dietary_restrictions,total_estimate_households_per_zip,total_estimate_married_couple_family_households,total_estimate_nonfamily_households,median_income_dollars
8053,Zl4BvNKs-_Vv5Hxtlb8YXQ,Dad's Deli & Catering,135 N Maple Ave,Marlton,NJ,39.912562,-74.922631,4.5,183,t,f,t,1,t,t,f,t,f,t,t,f,4,f,18109,10081,6155,99454
19074,g2j8A2MA110_IruGFoSpOA,Daddy Cooks,11 E Winona Ave,Norwood,PA,39.888813,-75.299412,4.5,31,t,f,t,2,t,t,f,t,t,t,f,f,4,f,2265,1177,604,77949
34695,1QVB0_-piu0GXes87BXeGw,Daddy Dawgs Hot Dogs & Ice Cream,3101 State Rd 580,Safety Harbor,FL,28.023391,-82.708232,4.5,84,t,t,t,1,t,t,f,t,t,t,t,f,1,f,7229,3860,2288,83020
46260,twNHYgtUkxoeFbLHxdhsOw,Daddy Jack's Restaurant & Bar,9419 N Meridian St,Indianapolis,IN,39.924815,-86.156013,3.5,93,f,t,t,2,t,f,t,t,t,t,f,f,2,f,14220,4964,6451,59522
19460,2s--T_aw75kHcZvdXeUxmw,Daddy Mim's Creole BYOB,150 Bridge St,Phoenixville,PA,40.134184,-75.514593,4,75,f,t,t,2,t,f,t,t,f,t,f,f,4,f,16443,8339,6022,104504
37203,NwFiM3dHbT4ryjwf3SLM8g,Daddy's Dogs - Midtown,1932 Division St,Nashville,TN,36.149741,-86.797018,4.5,39,t,f,t,1,t,t,f,t,f,t,t,f,1,f,10201,1230,8276,58032
37209,pNIXTOP7tQm029PakX7LyQ,Daddy's Dogs - Nations,5205 Centennial Blvd,Nashville,TN,36.163324,-86.851306,4.5,87,t,t,t,1,t,t,f,t,f,t,t,t,1,f,16513,5233,8829,61096
34677,2KePuSxPpElWqKZLLoCqMQ,Daddy's Grill,3682 Tampa Rd,Oldsmar,FL,28.044322,-82.682159,3,143,t,t,t,2,t,t,t,t,t,t,t,t,4,f,8566,4188,2925,69861
89431,3I-jEV_Iuz_tFpgCqL3sGw,Daddy's Tacos NV,641 S Rock Blvd,Sparks,NV,39.528180,-119.767010,5,63,f,f,t,1,t,f,f,t,f,f,f,f,1,f,15322,5782,5826,50233
33605,uDK_Qgao9VPPLodacu0i7A,DaddyO's Patio Ybor,1822 E 7th Ave,Tampa Bay,FL,27.960447,-82.438190,3,30,f,t,t,1,t,f,f,t,f,t,t,t,3,f,7585,1427,4123,23632
19040,B4JZy1PBgiO3xp8zKgwUJA,Daddypops,232 N York Rd,Hatboro,PA,40.181268,-75.104937,4,201,f,f,f,1,t,t,f,t,f,f,f,f,4,f,7763,4356,2573,87775
37201,GLH_fQI9epIC-8t2oOSpoQ,Daddy’s Dogs,107 4th Ave N,Nashville,TN,36.161324,-86.777616,4,41,t,t,t,1,t,t,f,t,f,t,t,f,1,f,620,99,521,92827
8060,6TwYcKp_47VueK7EwNFDxQ,Dadz Bar & Grill,Rt 38 & Madison Ave,Lumberton,NJ,39.981558,-74.796972,2.5,103,t,t,t,2,t,t,f,t,t,t,t,t,3,f,9088,4894,2785,93377
46220,bFm5NianqXo19jJ3BDd-aQ,Dad’s Kitchen,6336 Guilford Ave,Indianapolis,IN,39.870525,-86.143068,4.5,35,t,f,f,1,f,f,f,t,f,f,f,f,1,f,16879,6824,8390,77377
19107,XFfuR-F1_wDbcf8xo2DVPw,Dae Bak,"1016 Race St, Fl 2",Philadelphia,PA,39.955271,-75.156624,4,214,t,t,t,2,t,t,t,t,t,t,f,f,4,f,7823,1743,5771,60676
46202,EW2-G9Wt0pFWsaw_hTOSBw,Dagwood's Deli & Sub Shop,923 Indiana Ave,Indianapolis,IN,39.779892,-86.172335,4,58,t,f,t,1,t,t,f,t,t,t,t,f,1,f,9714,1991,7113,50216
19114,vA5MHe9LqNQcp8k_CaFkHg,Dagwood's Pub,4625 Linden Ave,Philadelphia,PA,40.050639,-74.999762,4,123,t,t,t,2,t,t,f,t,t,t,f,t,3,f,13032,5261,5365,65893
33615,enarGotTJq0LCk2bbCYqGA,Dagwoods Sports Tavern,8458 Sheldon Rd,Tampa,FL,28.027327,-82.584067,3,33,f,f,t,2,t,f,f,t,t,t,f,f,4,f,18028,7440,6638,53516
19143,jIaycjmFK6ZecPx-tMR43A,Dahlak,4708 Baltimore Ave,Philadelphia,PA,39.948384,-75.217356,3.5,164,f,t,t,2,t,f,f,t,f,t,f,t,4,f,24632,4926,12223,37434
19151,T72tpiOTqLPOwuXTgDWxnQ,Daiki Hibachi and Sushi,7557 Haverford Ave,Philadelphia,PA,39.979361,-75.268524,4,69,f,f,t,2,t,t,t,f,t,t,f,t,2,f,12019,3225,4955,47174
46229,fD_KvBH-oRMv-yOl48c_ew,Daily Buffet & Grill,9701 E Washington St,Indianapolis,IN,39.772875,-85.995945,3,101,f,f,t,1,t,t,f,t,f,t,t,f,4,f,11683,4075,4426,55407
37069,M2m_SM9GpIbct2a_hOGzag,Daily Dish Events & Catering,2205 Hillsboro Rd,Franklin,TN,35.998157,-86.886735,4,47,t,t,t,2,t,t,t,t,t,t,f,t,1,f,6983,4818,1442,129569
33606,5oX4G1cptixPZecih9L3dg,Daily Eats,901 S Howard Ave,Tampa,FL,27.934950,-82.483181,4,1147,t,t,t,2,t,t,f,t,t,t,t,t,4,f,8894,2956,5155,95799
37201,VFaIfVHLAJduhiBeZ3TlUw,Daily Juice Cafe Nashville,211 3rd Ave S,Nashville,TN,36.159038,-86.774542,4.5,34,t,f,t,2,t,f,f,t,t,f,t,f,1,f,620,99,521,92827
37027,l6mquWS8G2EziWAO6ZMUsA,Daily Juice Cafe of Brentwood,"700 Old Hickory Blvd, Ste 203",Brentwood,TN,36.040842,-86.769463,4.5,49,f,t,t,1,t,t,t,t,t,t,t,f,1,f,20608,14144,4938,133254
33765,XyDZKDITOvci7oBX7USGCg,Daily News Cafe & Restaurant,401 S Belcher Rd,Clearwater,FL,27.961878,-82.745435,4.5,69,f,t,f,2,f,f,f,t,f,f,f,f,4,f,6372,2992,2533,48400
19808,jRbCgGm1cpIcBZf-vOhJvA,Daily Veg - Pike Creek,5335B Limestone Rd,Wilmington,DE,39.747024,-75.698741,4,56,t,t,t,2,t,t,f,t,t,t,t,t,1,f,14680,7449,4913,82113
70001,AFgX-JGc7WS9m751WOV1-A,Daiquiri Run on 61,4337 Airline Dr,Metairie,LA,29.975766,-90.175856,4.5,42,t,t,t,1,f,f,f,t,f,t,f,t,1,f,16638,6475,7575,56724
33708,T6UKhXCXpFudfBII7ck7ng,Daiquiri Shak Raw Bar & Grille,14995 Gulf Blvd,Madeira Beach,FL,27.800666,-82.800079,3.5,209,t,t,t,2,t,t,f,t,t,t,f,f,4,f,7929,3779,3662,63351
70122,4h5-Tyev0jX1GsuzUo_rYw,Daiquiris & Company,6301 Elysian Fields Ave,New Orleans,LA,30.023285,-90.060719,3.5,31,f,f,t,1,t,f,f,t,t,t,t,t,2,f,15659,3639,8644,34921
19064,fOfP8ILlwlhLknPS59K04A,Dairy Cottage,328 W Woodland Ave,Springfield,PA,39.928171,-75.343791,4,76,t,f,t,2,t,t,f,t,t,t,f,f,2,f,8675,6088,1644,116394
70037,Gi9QELOz1pqH7kdEl1CHKw,Dairy Dip,9252 Hwy 23,Belle Chasse,LA,29.834982,-90.002131,4.5,34,f,t,t,1,t,t,t,t,t,t,f,f,1,f,5665,3309,1251,71956
33701,zBZG2kUltroCpaiDQQ5svg,Dairy Inn,1201 Dr Martin Luther King Jr St N,Saint Petersburg,FL,27.784012,-82.646509,3.5,97,f,t,t,1,t,t,f,t,f,t,f,f,4,f,9120,2230,6371,46786
37211,busrTWT7Umr-CrTYuadNKQ,Dairy King,306 E Thompson Ln,Nashville,TN,36.125549,-86.712199,4.5,36,f,f,t,1,t,t,f,t,t,t,f,f,1,f,29353,11228,13064,59075
46142,5uBFOaYB462f7cC8hcnntw,Dairy Queen,601 W Main St,Greenwood,IN,39.613229,-86.116153,2,30,t,f,t,1,f,f,f,t,t,f,f,f,1,f,12431,7441,3655,77155
19106,btO6x9iGY4KiP4DpOf0TPg,Dairy Queen,609 Chestnut St,Philadelphia,PA,39.949507,-75.151267,3,41,t,t,t,1,f,t,f,t,f,t,f,f,1,f,7625,2113,5180,116368
33544,vOvKRm0kK6r3moj2l10Lg,Dairy Queen,27329 Wesley Chapel Blvd,Wesley Chapel,FL,28.238751,-82.364123,2.5,35,t,t,t,1,t,t,f,t,t,t,f,f,4,f,9689,6280,2109,86707
33765,TCYDFBbn6oW3sTO9Ub2hCA,Dairy Queen,2046 Gulf To Bay Blvd,Clearwater,FL,27.960891,-82.752428,2.5,36,f,t,t,1,t,t,f,t,t,t,f,f,1,f,6372,2992,2533,48400
85704,AUAru6cGgfct5I7d6lcvAw,Dairy Queen,5960 N Oracle Rd,Tucson,AZ,32.315302,-110.976089,2.5,56,t,t,t,1,t,t,f,t,t,t,f,f,1,f,15591,6394,7529,62544
34677,7AZew3Fh4k7wWKcXUqp45A,Dairy Queen,3850 Tampa Rd,Oldsmar,FL,28.041631,-82.673446,3,34,f,t,t,1,t,t,f,t,t,t,f,f,2,f,8566,4188,2925,69861
85705,pHoP6SXp7u1FpTPPmDCQWg,Dairy Queen,501 N 4th Ave,Tucson,AZ,32.227888,-110.965915,3,38,t,t,t,1,t,t,f,t,f,t,f,f,4,f,24304,6115,12791,30885
85641,b7H99-h0b6uB5BtvUtCVyQ,Dairy Queen,13160 E Colossal Cave Rd,Vail,AZ,32.044646,-110.713613,3,51,f,t,t,1,t,t,f,t,f,t,f,f,4,f,9405,7105,1461,101108
89503,dzh_3rHQaFa2RREnM7i6_A,Dairy Queen,10390 N McCarran Blvd,Reno,NV,39.533234,-119.864129,2.5,45,f,t,t,1,t,t,f,t,t,t,f,f,2,f,12469,4209,6739,54063
70003,6ftc_EWY5lz4z1ru2JxksA,Dairy Queen,6507 Airline Hwy,Metairie,LA,29.978171,-90.205135,3.5,30,f,t,t,1,f,t,f,t,f,t,f,f,1,f,15213,7479,5353,65501
33617,ckrSofsnGyYTRgeiGxOhQg,Dairy Queen Grill & Chill,10830 N 56th St,Temple Terrace,FL,28.046751,-82.394384,3,31,t,t,t,1,f,f,f,t,t,f,f,f,1,f,19281,5493,9710,39830
37122,G4VYdDhZ0lxzQ0OvUhWfEg,Dairy Queen Grill & Chill,1420 N Mount Juliet Rd,Mt Juliet,TN,36.192073,-86.515404,2,63,t,t,t,1,t,t,f,t,f,t,f,f,4,f,22013,15059,4759,92944
46077,s53ue7GA0HA8VNU9zxxh-Q,Dairy Queen Grill & Chill,340 S 1st St,Zionsville,IN,39.948728,-86.262016,2,34,t,t,t,1,t,t,f,t,f,t,f,f,1,f,10829,8241,1693,140092
37203,7CqBmK0zxwyjEqa3LBVSw,Dairy Queen Grill & Chill,3404 W End Ave,Nashville,TN,36.138958,-86.820316,2.5,35,t,t,t,1,t,t,f,t,t,t,f,f,4,f,10201,1230,8276,58032
46260,AByoH9ZvPRFl7snzovyj_g,Dairy Queen Grill & Chill,9040 N Meridian St,Indianapolis,IN,39.919208,-86.158696,1.5,34,t,t,t,1,t,t,f,t,f,t,f,f,2,f,14220,4964,6451,59522
89431,caS-_-Z8gLnexEPytFkMnw,Dairy Queen Grill & Chill,1501 Prater Way,Sparks,NV,39.538260,-119.762348,2.5,53,t,t,t,1,t,t,f,t,t,t,f,f,4,f,15322,5782,5826,50233
46236,sH_U6RfNxuGxufkBoVvQcQ,Dairy Queen Grill & Chill,10605 Pendleton Pike,Indianapolis,IN,39.858529,-85.979939,1.5,40,t,t,t,1,t,t,f,t,t,t,f,f,1,f,10633,6492,3021,99712
46032,j-npiXEf5cNnWqU7tdhiHQ,Dairy Queen Grill & Chill,951 N Range Line,Carmel,IN,39.989169,-86.126782,2.5,54,t,t,t,1,t,t,f,t,f,t,f,f,4,f,20119,11434,6287,105720
46038,hdoGmKdk42H7R7Ihe8U91A,Dairy Queen Grill & Chill,13092 Publishers Pl,Fishers,IN,39.977136,-86.003015,2,51,t,t,t,1,t,t,f,t,t,t,f,f,1,f,17373,9673,5433,92853
33559,y1vzcT6LFdtGgYQ6cIe_yg,Dairy Queen Grill & Chill,23671 State Rd 54,Lutz,FL,28.186634,-82.425389,3,43,t,t,t,1,t,t,f,t,t,t,f,f,3,f,6871,2973,2625,71724
34683,6a9l-ms9ya2kXok_nJixvA,Dairy Rich Creamery,3109 Palm Harbor Dr,Palm Harbor,FL,28.097884,-82.772934,4.5,64,f,t,t,1,t,t,f,t,t,t,t,f,2,f,13380,7126,4340,70375
70130,3WU1ZobAqXQ07xYoKE2Vyg,Daisy Dukes - French Quarter,121 Chartres St,New Orleans,LA,29.953143,-90.067791,3.5,1437,t,f,t,2,t,t,f,t,t,t,t,f,4,f,7175,1389,4827,65132
70001,3ckr3dOeYW1m1yXsNwesrg,Daisy Dukes - Metairie,5209 W Napoleon Ave,Metairie,LA,29.995147,-90.194741,3.5,162,t,t,t,2,t,t,f,t,t,t,f,f,4,f,16638,6475,7575,56724
70130,aG1m3tufKdPsRiberh6T9g,Daisy Dukes Cafe,308 Saint Charles Ave,New Orleans,LA,29.951199,-90.069883,3.5,341,t,t,t,2,t,t,f,t,t,t,f,f,4,f,7175,1389,4827,65132
70130,nB7LcJIvZr-EbJj4oFZf-A,Daisy Dukes Express,123 Carondelet St,New Orleans,LA,29.953369,-90.070680,4,707,t,t,t,2,t,t,t,t,t,t,t,t,4,f,7175,1389,4827,65132
70112,ZapDvyE7lJxVxlmeeKyjkg,Daisy Mae's Southern Fried Chicken & Breakfast,920 Poydras St,New Orleans,LA,29.950040,-90.073689,4,267,t,f,t,2,t,t,f,t,f,t,f,t,4,f,1951,156,1534,29625
85745,E2uAzmg3tDenxiZa15E5IQ,Daisy Mae's Steakhouse,2735 W Anklam Rd,Tucson,AZ,32.224613,-111.025362,4,347,t,t,t,2,t,t,t,t,f,t,f,t,4,f,16596,5729,7467,54996
19128,WN8wJ8PiBcfSPVWtZZhZfA,Daiva's Grille,6750 Ridge Ave,Philadelphia,PA,40.041348,-75.225520,3.5,92,f,f,t,1,t,t,f,t,t,t,f,f,4,f,16980,6799,8312,76854
70072,TcznsWah9kWQhTzvuHMUaQ,Daiwa,"5033 Lapalco Blvd, Ste B6",Marrero,LA,29.873844,-90.100486,4,222,f,f,t,2,t,t,t,t,t,t,f,t,4,f,19825,8815,6254,53070
70002,COIL2VeL6MN-5Ou1D1i9bg,Daiwa Sushi Bar & Japanese Cuisine - Metairie,4100 Veterans Memorial Blvd,Metairie,LA,30.004047,-90.176973,4,95,t,t,t,2,f,f,t,t,f,t,f,f,1,f,8954,3438,4225,56361
85715,ZddEwyX5NHCcp_u7XRodBg,Dakota,"6541 E Tanque Verde Rd, Ste 7",Tucson,AZ,32.246951,-110.853361,3.5,111,f,t,t,2,t,t,t,t,t,t,f,t,4,f,8792,4092,3483,71949
19096,YS7dfxgtVeGGX6ZN11gW9g,Dakota Pizza Company,333 E Lancaster Ave,Wynnewood,PA,40.002358,-75.277664,3,53,t,f,t,1,t,t,f,t,f,t,f,f,3,f,5549,3576,1708,142434
33701,7whDgmvqQYFUidvzd9t9UQ,DalMoros Fresh Pasta To Go,653 Central Ave,St. Petersburg,FL,27.771468,-82.642710,4.5,59,t,t,t,2,t,f,f,t,t,f,t,f,4,f,9120,2230,6371,46786
33618,TKLylplJAFK3aeV2IB5new,Dale 1891,11742 N Dale Mabry Hwy,Tampa,FL,28.055195,-82.506280,2.5,59,f,t,t,2,t,f,f,t,t,t,f,t,4,f,12100,5819,4724,68245
46237,1SwfAYI1HGDyJKHmdRXI5Q,Dale's Family Restaurant,5209 E Thompson Rd,Indianapolis,IN,39.693277,-86.081057,4,156,t,f,t,1,t,t,t,t,t,t,t,f,4,f,15314,7340,6125,69839
19139,v6tFMx_fKBcfiBagKb_EIg,Daleng Restaurant,4653 Walnut St,Philadelphia,PA,39.956036,-75.215430,4.5,141,t,t,t,1,t,t,t,t,t,t,t,f,4,f,18184,2474,8573,30490
19128,RQAF6a0akMiot5lZZnMNNw,Dalessandro’s Steaks & Hoagies,600 Wendover St,Philadelphia,PA,40.029494,-75.205971,4,2686,t,t,f,2,t,t,f,t,f,t,f,f,4,f,16980,6799,8312,76854
19057,8HVueHOHv-ZbQB_j97iKsg,Dallas Diner,7025 Bristol Pike,Levittown,PA,40.188519,-74.782978,3,34,t,f,t,2,t,t,f,t,t,t,f,f,4,f,5979,3270,1545,84074
37221,CTzHghpa1I5CDCtfHtTY4Q,Dalton's Grill,7061 Hwy 70 S,Nashville,TN,36.073478,-86.918240,3.5,59,t,f,t,2,t,t,f,t,t,t,f,t,4,f,18140,8702,7396,85933
37205,NWKnmL4AByKg0Mc2UoqMhQ,Dalts American Grill,38 White Bridge Rd,Nashville,TN,36.129221,-86.852199,3.5,151,t,f,t,2,t,t,t,t,t,t,t,t,4,f,10999,5375,5001,107876
19010,3FDTlMg0hGMdgz-UGKdmUg,Daly Angkor,845A W  Lancaster Ave,Bryn Mawr,PA,40.022263,-75.319509,3.5,30,t,t,t,2,t,t,t,t,t,t,f,f,1,f,7378,4279,2263,118529
33772,4GGgtvEzl233jS1SZ3SgGQ,Daly's Flame Broiled Burgers,10754 70th Ave N,Seminole,FL,27.835917,-82.787997,4.5,268,t,f,t,1,t,t,f,t,t,t,f,f,4,f,9801,4432,3841,60843
18917,3VKYbajPpszKNFv32ey2dA,Dam Good Cafe,161 N Main St,Dublin,PA,40.392058,-75.236224,4,60,t,t,t,1,t,t,t,t,t,t,f,f,4,f,960,368,478,78971
19341,XRZaQ9-jEJobDnFzFbHheQ,Damas Mediterranean Grill,260 N Pottstown Pike,Exton,PA,40.034680,-75.633173,4.5,113,t,t,t,1,t,f,f,t,t,t,t,f,1,f,7825,4563,2392,107338
19102,kbXpjBSweedxQ1WrlJ5i7Q,Dan Dan,126 S 16th St,Philadelphia,PA,39.950247,-75.167598,4,860,t,t,t,2,t,t,t,t,f,t,t,t,4,f,3365,765,2525,110096
19333,yihGPorZJ4gruJKMgdg4zQ,Dan Dan,214 Sugartown Rd,Wayne,PA,40.045280,-75.406761,4,302,t,t,t,2,t,t,t,t,f,t,t,t,4,f,2787,1699,880,108674
37203,y7AvDp_0WZlyjoAeWULJMg,Dan McGuinness Irish Pub,1538 Demonbreun St,Nashville,TN,36.152581,-86.791339,3.5,85,t,t,t,2,t,f,f,t,t,t,f,f,3,f,10201,1230,8276,58032
19104,8zaercyYIECy4ySW6iIUhw,Dana Mandi,4211 Chestnut St,Philadelphia,PA,39.956430,-75.206952,4,78,t,f,t,1,t,t,f,t,t,t,f,f,2,f,16508,2296,10575,28603
18917,pEA1WUzNppq7pTBrVz7GhA,Dancing Pig BBQ,161 N Main St,Dublin,PA,40.375216,-75.207260,4.5,54,f,f,t,2,t,t,t,t,f,t,f,f,4,f,960,368,478,78971
37203,D4UMA28VYhKUU59KXZTiQQ,Dandgure's Classic Southern Cooking,538 Lafayette St,Nashville,TN,36.153430,-86.775550,4.5,63,f,f,t,1,t,t,f,t,t,t,f,f,1,f,10201,1230,8276,58032
46055,oGzw-SVhmmvbaqj59J-q1w,Daniel's Vineyard,9061 N 700th W,McCordsville,IN,39.913939,-85.937897,4,133,f,f,t,2,f,t,f,t,t,f,t,t,4,f,4532,3187,891,96721
93117,Gg2ZHe57Ztuv8JaFj0mNhw,Dank Bowl Kitchen,901 Embarcadero Del Mar,Isla Vista,CA,34.412888,-119.857220,4.5,333,t,t,t,2,t,t,f,t,t,t,f,f,4,f,16568,6412,8286,70878
19104,3ezpA0GTLKClCwiQ8AkkGA,Danlu,3601 Market St,Philadelphia,PA,39.956464,-75.194413,3.5,53,t,t,t,2,t,t,t,t,t,t,t,t,1,f,16508,2296,10575,28603
70006,kCSUxMGElME4RdW__s6Iag,Danny And Clydes-  Metairie,4320 Clearview Pkwy,Metairie,LA,30.015896,-90.188337,3.5,32,f,f,t,1,f,t,f,t,t,t,f,f,1,f,6223,2964,2064,67321
46032,b2IDM2SC0HkcflLl_nSTrA,Danny Boy Beer Works,12702 Meeting House Rd,Carmel,IN,39.971541,-86.197146,3.5,187,t,t,t,2,t,t,f,t,t,t,t,f,4,f,20119,11434,6287,105720
33610,LaQgujKtAQ4yPSmqR-3KAQ,Danny's All American Diner and Dairy Bar,4406 N Falkenburg Rd,Tampa,FL,27.985578,-82.335376,4,301,t,t,t,1,t,t,f,t,f,t,f,f,4,f,16771,4705,5724,38733
85716,aiqbuqwA8ZyTuu4W5JaD3g,Danny's Baboquivari Restaurant & Lounge,2910 E Fort Lowell Rd,Tucson,AZ,32.264617,-110.928916,4,59,f,t,t,1,t,f,f,f,t,t,f,f,4,f,15259,3927,9170,42147
93013,BttSAciQNIQhgJCv3-FYpw,Danny's Deli Bait & Tackle,4890 Carpinteria Ave,Carpinteria,CA,34.399935,-119.519211,4,84,f,t,t,1,t,t,f,f,f,t,f,f,4,f,6449,3382,2344,82231
8322,TNj1p4o4P0r16XNAvM2KoQ,Danny's Pizza Pizzazz,1288 Delsea Dr,Franklinville,NJ,39.588684,-75.057633,3.5,36,t,f,t,1,t,t,f,t,f,t,f,f,4,f,3433,2121,650,89570
8628,rbSgvYiU8bW_jPttu7wocA,Danny's Tomato Pie,1410 Pkwy Ave,Ewing,NJ,40.267227,-74.806849,3.5,52,t,f,t,1,t,t,t,t,t,t,f,f,1,f,4133,1769,1996,83208
19143,mgJvxgVQHISCAhp1fQ8VsA,Danny's Wok,5750 Baltimore Ave,Philadelphia,PA,39.945242,-75.238734,3,37,f,f,f,1,t,t,t,t,f,f,f,f,3,f,24632,4926,12223,37434
19147,erz6oUEJdx787WyOlxMARw,Dante & Luigi's,762 S 10th St,Philadelphia,PA,39.940069,-75.159423,4,415,f,f,t,2,t,f,t,t,f,t,f,f,4,f,18239,6207,10326,86147
70116,OqI87nbZ4s1ufOdvgAbgZw,Dante Pizza,730 St Peter St,New Orleans,LA,29.958251,-90.065566,3,64,f,f,t,1,t,t,f,t,f,t,f,f,4,f,5823,1119,4026,36842
85716,jwEHfhS7uLK4TJgGPfnWDw,Dante's Fire,2526 E Grant Rd,Tucson,AZ,32.250057,-110.934377,4,503,t,t,t,2,t,f,t,t,t,t,t,t,4,f,15259,3927,9170,42147
70118,yf8a1DOlqoqlKHuLSKEfxg,Dante's Kitchen,736 Dante St,New Orleans,LA,29.945822,-90.134969,4.5,640,f,t,t,2,t,f,t,f,f,t,f,f,4,f,13727,3773,7150,50597
19128,8WGx4nyapGrL0p5sKKgPxQ,Dantonio's Pizza,4222 Manayunk Ave,Philadelphia,PA,40.026836,-75.216330,3.5,38,t,f,t,1,t,t,f,t,f,f,f,f,4,f,16980,6799,8312,76854
19301,A9iyTqS7mOCHVc8yJCsDFQ,Dany's Diner,1676 E Lancaster Ave,Paoli,PA,40.042038,-75.470772,2,40,f,t,t,2,t,t,f,t,t,t,f,f,4,f,2579,1540,843,95430
37221,k76iJ85psmDFnZ4Q6GjW7Q,Dao Asian Bistro,7075 Hwy 70 S,Nashville,TN,36.073210,-86.918772,4,104,t,f,t,2,t,t,t,t,t,t,f,f,1,f,18140,8702,7396,85933
85711,1dLWCD6CjSHD7PTfi5ZVNQ,Dao's Tai Pan's,446 N Wilmot Rd,Tucson,AZ,32.226969,-110.857271,3.5,240,t,t,t,1,t,t,t,t,t,t,f,f,4,f,17212,6007,7702,42497
85719,Y4Ur3avr_tGMyQaDHMUdhw,Dao's Tai Pan's Restaurant,"4206 N 1st Ave, Ste 120",Tucson,AZ,32.283248,-110.960536,3.5,169,t,f,t,2,t,t,t,t,t,t,f,f,1,f,18119,3526,12170,34013
70130,ewUSU4zZDUYaavehQFeZVw,Daquiri's Delight,300 Bourbon St,New Orleans,LA,29.955913,-90.067923,3.5,40,f,f,t,1,t,f,f,t,t,t,f,t,3,f,7175,1389,4827,65132
19474,t3e9gRPMSRqVlvmK3VJQSw,Daraya Restaurant,4101 Skippack Pike,Skippack,PA,40.227496,-75.404117,4.5,88,t,t,t,2,t,t,t,t,t,t,t,f,1,f,197,97,85,107868
46224,UuR_swydJgdnEHeoXqB_Ww,Daredevil Brewing,1151 N Main St,Speedway,IN,39.782406,-86.240589,4.5,134,f,t,t,2,t,t,t,t,t,t,t,t,4,f,13754,4288,5758,40965
46240,jnZYD2UCGziWwGsUxybkFw,Daredevil Hall,"2721 E 86th St, Ste 180",Indianapolis,IN,39.911917,-86.118476,4,184,f,t,t,2,t,t,t,t,t,t,t,t,4,f,10165,3497,6021,56744
37214,CTZEnTsW2JYN2NH1BCAaZw,Darfons Restaurant & Lounge,2810 Elm Hill Pike,Nashville,TN,36.148863,-86.664925,4.5,809,t,t,t,2,t,t,t,t,t,t,t,t,4,f,13890,5223,6813,61206
93101,8MoqZqlNN9AXzG91_Hpc_Q,Dargan's Irish Pub & Restaurant,18 E Ortega St,Santa Barbara,CA,34.419097,-119.697455,4,289,t,t,t,2,t,t,t,t,t,t,t,t,4,f,13296,4177,6819,62925
19147,KPPyh-vQI3IbbQJUcegBjg,Dark Horse Pub,421 S 2nd St,Philadelphia,PA,39.942278,-75.145006,3.5,99,f,t,t,2,t,f,t,t,t,t,f,t,4,f,18239,6207,10326,86147
19123,jHZS9GIhW7s9r4w5w-0A0Q,Darling's Diner,1033 N 2nd St,Philadelphia,PA,39.967520,-75.139810,2.5,401,t,t,t,2,t,t,t,t,t,t,f,f,4,f,8565,2020,5678,77111
19038,jtMPW39yiv5CorhKfgUaTw,Daryl's Pastries,102 N Keswick Ave,Glenside,PA,40.100843,-75.149077,4,57,f,f,t,1,f,f,f,t,f,f,f,f,1,f,11337,6435,3390,97515
8108,d7b0pjt6yoD9rn-cK8A95A,Dar’s Steaks,142 Haddon Ave,Haddon Township,NJ,39.910184,-75.049422,4.5,65,t,f,f,1,f,f,f,t,f,f,f,f,1,f,7951,3630,3415,94851
83705,OjHQumZ6nCh5vqzUbmkaNg,Das Alpenhaus Delikatessen,1340 S Vista Ave,Boise,ID,43.592002,-116.213099,4.5,71,f,t,t,2,t,t,f,t,t,t,t,f,4,f,12267,4409,5978,51547
19130,OTwwIvLkrS0zc8f1lNRstw,Dasiwa,735 N 26th St,Philadelphia,PA,39.969155,-75.179784,4.5,230,t,f,t,2,t,t,t,t,t,t,f,f,1,f,14431,4157,9196,88858
8054,eHwwt8JeBsHPubOg2qtJeQ,Dasiwa II,3747 Church Rd,Mount Laurel,NJ,39.930307,-74.974850,3.5,59,t,f,t,2,t,t,t,t,f,t,t,f,1,f,17494,8759,6101,97536
70115,DkVFvHGyNBGuPMzI9Zdt1A,Dat Dog,5030 Freret St,New Orleans,LA,29.935111,-90.108866,4,598,t,t,t,2,t,t,t,t,t,t,t,t,4,f,14847,5248,8000,77961
70115,8jXmNMrGJ2acUG1R-D5e6w,Dat Dog,3336 Magazine St,New Orleans,LA,29.922939,-90.088485,4,543,t,t,t,1,t,t,t,t,t,t,t,t,4,f,14847,5248,8000,77961
70116,eCikDKFbaeYVNdCD2beX0Q,Dat Dog,601 Frenchmen St,New Orleans,LA,29.963687,-90.057633,4,1038,t,t,t,1,t,t,t,t,t,t,t,t,2,f,5823,1119,4026,36842
46204,9ILvynEzLGbbhTMlNxWjFg,Datsa Pizza,907 N Pennsylvania St,Indianapolis,IN,39.779193,-86.155628,3.5,112,t,t,t,2,t,t,t,t,f,t,f,f,4,f,4582,498,3999,73281
