Restaurant_ID,Restaurants_Name,Address,City,State,Postal_Code,Latitude,Longitude,Stars_Rating,Review_Count,Restaurants_Delivery,Outdoor_Seating,Accepts_CreditCards,Price_Range,Alcohol,Good_For_Kids,Reservations,Restaurants_TakeOut,WiFi,Good_For_Groups,Wheelchair_Accessible,Happy_Hour,Noise_Level,Dietary_Restrictions
c7EvqF6PiwPwdDJF734Q0A,Firetruck Brewing,4746 E Grant Rd,Tucson,AZ,85712,32.249416,-110.891206,3.0,36,1,1,0,2,0,0,0,1,0,0,0,0,1,0
MAOKiIWa32RZ9oQrvhyYog,Burrito Social,"17307 Gulf Blvd, Ste A-103",North Redington Beach,FL,33708,27.8220508,-82.8264036,3.5,86,1,1,1,1,1,0,1,1,1,0,1,1,1,0
3P-5sAQoAyKcoO5e4paG7Q,Little Anthony's Pizza,"287 Christiana Rd, Ste 10",New Castle,DE,19720,39.6619641237,-75.640568947,4.5,45,0,0,1,1,1,1,0,1,0,1,0,0,4,0
tGQytMbOXDdZS_OSK9hkBw,Louie's California Bistro,1404 De La Vina St,Santa Barbara,CA,93101,34.4234023,-119.7091656,4.0,149,0,1,1,2,1,0,1,1,1,1,0,0,1,0
lMmlIy_J5o-D9l6XNR7Erw,Serial Grillers,7585 S Houghton Rd,Tucson,AZ,85747,32.114212,-110.771802,4.0,177,1,1,1,2,1,1,0,1,1,1,0,1,4,0
hocjeBcNYdoHixSkNnALBQ,Friendly's,325 Pennsylvania Ave,Fort Washington,PA,19034,40.1370889,-75.2104835,2.0,42,0,0,1,2,1,1,0,1,1,1,0,0,2,0
xNZMbdl8ga_wjBPFMZOsyQ,Guadalajara Original Grill,7360 N Oracle Rd,Tucson,AZ,85704,32.3399967,-110.9765099,3.5,356,1,0,1,2,1,1,1,1,1,1,0,1,4,0
jMi5SL9vb6nLJGRjw0HK3Q,Civera's Deli,2214 State Rd,Drexel Hill,PA,19026,39.958954447,-75.2881927145,4.0,38,0,0,1,1,1,1,0,1,1,0,1,0,4,0
cwHoYlBw7QRZLSbu9hLcbg,Jockamo Upper Crust Pizza,9165 Otis Ave,Indianapolis,IN,46216,39.855953345,-86.0076616743,4.0,189,1,1,1,2,1,1,0,1,1,1,1,0,2,0
OT9SZuEFV-7lVMCcsZmb6Q,PLNT Burger,15 E Wynnewood Rd,Wynnewood,PA,19096,40.0021723806,-75.2754379436,4.5,52,1,0,0,1,0,1,0,1,1,0,1,0,1,0
wFKpdoxE22HRg1OhZQ8bfg,Ballpark Village,601 Clark Ave,St. Louis,MO,63102,38.6237065,-90.1918757,3.0,92,0,1,1,2,1,1,1,0,1,1,1,1,3,0
cbEDBhFvYjP0Qw8v_5rBDA,Crazy Burrito - Dunedin,"1140 Main St, Unit 2 & 3",Dunedin,FL,34698,28.019495,-82.774431,4.5,78,1,1,1,1,1,1,1,1,0,1,0,1,1,0
9DPVwlzKRfFrsdDTIdFHkg,The Artisan Art and Food Collective,2832 Beach Blvd S,Gulfport,FL,33707,27.7413138,-82.7076925,3.5,32,0,1,1,1,1,0,1,0,1,0,1,1,1,0
OWPHQD0tkvnuTy8_8JaMnA,Teppanyaki Grill & Supreme Buffet,330 W Oregon Ave,Philadelphia,PA,19148,39.9138276632,-75.1570135053,3.0,46,0,0,1,2,1,1,1,1,1,1,0,0,4,0
l86c7xYxAIztpGILAddmvg,The Kilted Kod,,Boise,ID,83709,43.5516566,-116.29879,4.0,78,0,1,1,1,1,1,0,1,0,1,0,0,4,0
ahUKZp4zUSZ_PEbqd786SQ,Bakers Dozen,3305 Jefferson Hwy,Jefferson,LA,70121,29.9634603944,-90.1592129141,4.5,91,0,0,1,1,0,0,0,1,0,0,1,0,1,0
G0iVQaYvpZETVKwPVdR9A,Crab Du Jour - Newark,1000 Churchmans Rd,Newark,DE,19713,39.6893909,-75.657766,3.0,68,1,1,0,1,0,0,0,1,0,0,0,0,1,0
s3Soh7TIr8Q91apBqI3e9w,George's Neighborhood Grill,"6935 Lake Plaza Dr, Ste B12",Indianapolis,IN,46220,39.8814785,-86.0672509,3.5,205,0,1,1,2,1,1,1,1,1,1,1,1,4,0
uDJQxGBC--6knbNVT58naA,Thirsty's Neighborhood Grill & Bar,2422 N Pantano Rd,Tucson,AZ,85715,32.2512217,-110.82278,3.0,44,1,1,1,1,1,1,0,1,0,1,0,1,4,0
ihYl-uK0PYNPeFskcNAr-g,"""Genuino"" Italian Cafe'",14351 N Dale Mabry Hwy,Tampa,FL,33618,28.0779361,-82.5061735,4.5,60,1,1,1,2,0,0,1,1,1,1,1,0,1,0
BZk7GCi2OmKTuvdQk-Wmbg,Another Broken Egg Cafe,2554 N McMullen Booth Rd,Clearwater,FL,33761,28.014054,-82.709827,4.0,326,1,1,1,2,1,1,0,1,1,1,0,0,4,0
bQpgeAc4Ug8RmzGbr0OV2g,MOD Pizza,1528 N Main St,Warrington,PA,18976,40.2315314,-75.1366166,4.0,54,1,1,1,1,1,1,0,1,1,1,0,0,4,0
pl5Hwd4BO9fSVKAizHE3yw,Chick-fil-A,8000 W Franklin Rd,Boise,ID,83709,43.605391,-116.282706,4.0,51,1,1,1,1,1,1,0,1,1,1,0,0,2,0
bzJA43cyMpRu9LYYi5j2JA,Chicken Salad Chick,4050 W Kennedy,Tampa,FL,33609,27.9444579597,-82.5117603837,4.5,67,1,0,1,2,1,1,0,1,0,1,0,0,4,0
XZ_jM8hnMakTT5eObEtY8A,Miss Vicki's On the River,1029 Baillies Bluff Rd,Holiday,FL,34691,28.173100241,-82.7858709903,4.0,161,0,1,1,2,1,1,0,1,0,1,0,1,4,0
FEXhWNCMkv22qG04E83Qjg,Café Du Monde,800 Decatur St,New Orleans,LA,70116,29.957525,-90.061861,4.0,1880,0,1,1,1,1,1,0,1,0,1,1,0,3,0
6xvBd0qBwgqC5EKt2aLTAA,China Panda,8038 Hwy 100,Nashville,TN,37221,36.0467780853,-86.9528601835,4.0,64,0,0,1,1,1,1,1,1,0,0,0,0,4,0
OvJgitvCHMgmLuoW97kzfw,Chick-fil-A,1504 E Brandon Blvd,Brandon,FL,33511,27.9383936,-82.2629171,4.0,53,1,0,1,1,1,1,0,1,1,1,0,0,4,0
qcZqeQvp7FX3npNZ2sawxQ,Salty Dawg II,6121 E Broadway,Tucson,AZ,85711,32.222666178,-110.8620183696,3.0,38,1,1,1,1,1,0,0,1,1,1,0,0,4,0
M9VkaxbqNBOq38rccYwFYg,Delicious Dishes,1143 Cooper St,Edgewater Park,NJ,08010,40.0524027,-74.9087679,4.0,80,1,0,1,2,1,1,1,1,1,1,1,0,4,0
tl5dthD9F3vGCww-N9kSVA,Harvest Seasonal Grill & Wine Bar - Philadelphia,200 S 40th St,Philadelphia,PA,19104,39.9539370699,-75.2028741528,3.0,257,1,1,1,2,1,1,1,1,1,1,0,0,4,0
FPW48Vzr-7uQtPimgTc8yg,China Express,170 E Carmel Dr,Carmel,IN,46032,39.9620606,-86.1240764,3.5,42,0,0,1,1,1,1,0,1,0,1,0,0,1,0
YBTPocAJn6MBkXbk_riwxA,Caluda's King Cake,"1536 River Oaks Rd W, Ste A",Harahan,LA,70123,29.9627901,-90.2040261,4.0,36,0,0,1,2,0,0,0,1,0,0,1,0,1,0
Zx-dx9e4Hp-mpDV1JbhEwg,Wild Wasabi,"209 10th Ave S, Ste 215",Nashville,TN,37203,36.155185,-86.782571,4.0,331,0,1,1,2,1,1,0,1,0,1,0,0,4,0
x19LbnFdSo3LXYqfOrTtBg,Blue Belly BBQ,600 Catharine St,Philadelphia,PA,19147,39.9386795,-75.1532197,3.5,58,0,0,0,2,1,1,0,1,0,0,0,0,1,0
CWFEuPam8fZyYcjLJRSd-w,Buca di Beppo Italian Restaurant,659 US 31 N,Greenwood,IN,46142,39.6248224,-86.1185163,3.5,134,1,0,1,2,1,1,1,1,1,1,1,0,4,0
5kG1tlS5odFZtf-DEnuhkw,Red Lobster,"5061 North Oracle Rd, River and Oracle",Tucson,AZ,85704,32.297953,-110.979067,3.0,98,1,0,1,2,1,1,1,1,1,1,1,0,4,0
PG2bFg_eQgec91Jf5AXRfA,Pinchers,14391 N Dale Mabry Hwy,Tampa,FL,33618,28.0783633,-82.5061947,3.5,132,0,1,1,2,1,1,1,1,1,1,0,1,2,0
i6DlLLxZ2iwQRxhUDx3TTg,The Adobe Cafe,4550 Mitchell St,Philadelphia,PA,19128,40.0342316,-75.2191448,3.5,317,1,1,1,2,1,1,1,1,0,1,0,1,4,0
ExmUG-RZ0hZ4R4O_Hc2lIw,Redline Sports Grill,445 W Wetmore Rd,Tucson,AZ,85705,32.2864611,-110.9790324,2.5,41,0,1,1,2,1,0,1,1,1,0,0,0,4,0
j00Jky-A3xhT4u7VtO6d2g,Wit's Inn,141 N Carrollton Ave,New Orleans,LA,70119,29.975429,-90.099705,3.5,92,1,1,1,2,1,0,0,1,1,1,0,0,4,0
VXVZRdJQw09ssA2_XtNyqw,UnCork'd Eatery at Midtown,760 S Virginia St,Reno,NV,89501,39.5181454,-119.8092084,4.0,74,0,1,1,2,1,0,1,1,1,1,1,1,2,0
mwUCZ-4ClEqKOZ5Cx8dc8Q,Sir Veza's Taco Garage,220 W Wetmore,Tucson,AZ,85705,32.2868176,-110.9752991,3.0,278,0,1,1,2,1,1,1,1,1,1,0,1,3,0
Kr580-DdtX1XFi3gsHlj-w,Winger's,1001 MacDade Blvd,Folsom,PA,19033,39.8923033818,-75.32194718,4.0,37,1,0,1,2,1,1,0,1,0,0,0,0,4,0
gC62IRqhvFg3-WWAtTZ_pw,Avenue Kitchen,509 Wilmington W Chester Pike,Glen Mills,PA,19342,39.864496,-75.542472,3.5,132,1,1,1,2,1,1,1,1,1,1,1,1,4,0
HIomEsnJRxw0861yD87Qgw,Phil's Grill,1640 Hickory Ave,Harahan,LA,70123,29.962594,-90.205523,4.0,113,1,0,1,2,1,1,0,1,1,1,0,1,4,0
r7mq6B02sPq1fDims9KAEA,Pak Yue Chinese Restaurant,2347 Haverford Rd,Ardmore,PA,19003,39.9936877317,-75.2978004995,4.0,56,1,0,1,1,1,0,0,1,0,0,0,0,1,0
C9KvsTqi617Yg_sNjG2UDA,Tailor Nashville,1300B 3rd Ave N,Nashville,TN,37208,36.1780799753,-86.7861487686,4.5,49,0,0,0,1,0,0,0,0,0,0,1,0,1,0
SWVD9I3TmlwgFZE8_lWS5A,Denny's,640 E Lincoln Hwy,Langhorne,PA,19047,40.164084,-74.9046980574,2.0,67,1,0,1,1,1,1,0,1,1,1,0,0,4,0
yj9lGwTLo_R1rMxJoEiR8g,Fox's Donut Den,"3900 Hillsboro Pike, Ste 2",Nashville,TN,37215,36.1057818,-86.8131938,4.0,270,1,0,1,1,0,0,0,1,0,0,1,0,1,0
jiVh_6ut4wlQdDuzSpqgsw,Kabob & Grill Indian Cuisine,358 Montgomery Ave,Merion Station,PA,19066,40.0057900253,-75.2440629393,4.5,74,1,1,1,2,1,1,1,1,1,1,1,0,2,0
uL2ZXa2T9yOlmwtO2uUjRg,Westside Drive-in,1929 W State St,Boise,ID,83702,43.625756,-116.215092,3.5,237,0,1,1,1,1,1,0,1,0,1,0,0,4,0
8ZU1N9vxDsJvyBY0fCi4bw,Konak,228 Vine St,Philadelphia,PA,19106,39.955585,-75.143719,4.0,33,0,1,1,2,1,1,1,1,0,1,0,0,4,0
tM-ObyoUno83kylE283iXw,A Taste of Britain,503 W Lancaster Ave,Wayne,PA,19087,40.0463084058,-75.4024868021,4.5,299,1,0,1,2,1,1,1,1,0,1,1,0,4,0
nNlZsWbbGG2sfUZpVOxWIQ,Sohkdii Restaurant,4749 66th St N,Kenneth City,FL,33709,27.8151258552,-82.7274326831,4.5,76,0,0,1,2,1,1,1,1,1,1,0,0,1,0
TblMkSZn7XmfTgheZ7TI5g,The Carthage Grille,811 Cleveland St,Clearwater,FL,33755,27.9655608365,-82.7954417467,4.5,31,0,1,1,2,1,1,1,1,1,1,1,1,1,0
T2NZEKXgfTIPothJrLyz2A,Bella Italia,12 E Lancaster Ave,Ardmore,PA,19003,40.0074135,-75.2905937,3.5,99,1,0,1,1,1,1,0,1,0,1,1,0,4,0
JZPFtLIIpClFFQAQ6RJngw,Casa Fiesta,1111 Bell Rd,Antioch,TN,37013,36.0453371,-86.6633514,4.0,238,1,1,1,2,1,1,0,1,0,1,0,1,3,0
wtOR90pDlzxdvl2wOXWXAA,So Gong Dong,2087 Marlton Pike E,Cherry Hill,NJ,08003,39.8958182898,-74.9494908724,4.0,40,0,0,1,2,1,1,1,1,1,1,1,0,4,0
BKvjZNKB5CKcVltuc-2T3Q,McDonald's,9121 Little Rd,New Port Richey,FL,34654,28.290201366,-82.6763656,2.0,39,1,0,1,1,1,1,0,1,1,1,0,0,1,0
sPDilGHuOjLatr0oWxXZZw,Copia West County,1085 W County Ctr,Des Peres,MO,63131,38.601237,-90.444757,2.0,63,0,0,0,1,0,0,0,0,0,0,0,1,1,0
h7n599RGtvFLmLycugT2MQ,Warmdaddy's,1400 S Christopher Columbus Blvd,Philadelphia,PA,19147,39.9293522,-75.1454738,3.5,498,1,1,1,2,1,0,1,1,0,1,0,1,2,0
55GmNphU0DhtkvG5lSZ49w,Westport Social,910 Westport Plaza Dr,St. Louis,MO,63146,38.7005635393,-90.447126,4.0,205,1,1,1,2,1,0,0,1,1,1,0,1,3,0
vu9I6Yzz7PzI7t5aDOt6wg,Tony Moran's Restaurant,240 Bourbon St,New Orleans,LA,70130,29.9552898,-90.0684648,2.5,80,0,1,1,3,1,1,1,1,1,1,0,0,4,0
Fp2s3RVVvZNSqyDHLH3Q4w,Frank's Sports Grill & Bar,"7930 E Speedway Blvd, Ste 170",Tucson,AZ,85710,32.2343781,-110.8229277,4.0,50,0,0,1,2,1,1,0,1,0,1,0,1,3,0
D88TqtyrAajR6n7eX-JsKg,Serenity,135 S Main St,Zionsville,IN,46077,39.950524,-86.261366,3.5,86,0,1,1,2,1,1,1,0,0,1,0,0,4,0
cEFKAznWmI0cledNOIQ7w,Gran Caffe L'Aquila,1716 Chestnut St,Philadelphia,PA,19103,39.9512789,-75.1695181,4.5,1138,1,1,1,2,1,1,1,1,1,1,1,1,4,0
N1aa8vlJ1kQKFQ7KRGzZhw,Cousins Maine Lobster Restaurant - Clearwater,"309 Coronado Dr, Ste B",Clearwater,FL,33767,27.973384,-82.8281759,3.5,64,0,1,1,1,1,0,0,1,0,1,0,0,4,0
ios2JGlXHaQa8ql8Ga9_Ig,Casa Mexico,393 W State St,Eagle,ID,83616,43.6946715,-116.3592597,3.0,66,0,1,1,2,1,1,0,1,0,1,0,0,4,0
LovDfE6MeGS7CJ8VamQ6HQ,Atlantis Sky Terrace Oyster Bar,"Atlantis Casino Resort Spa, 3800 S Virginia St",Reno,NV,89502,39.4886164537,-119.7944589952,4.0,132,1,0,1,2,1,1,1,1,1,1,0,0,4,0
R62ILQKzC5DMAKHZr0iszA,The Little Sicilian Food Truck,,Philadelphia,PA,19104,39.9547909,-75.1887721,3.5,30,0,0,1,1,1,0,0,1,0,0,0,0,1,0
xFbdXq4NZ6I_ulCcNEy8Qw,Panda Garden Chinese Restaurant,130 S 11th St,Philadelphia,PA,19107,39.949193,-75.159102,2.5,63,1,0,1,1,1,1,0,1,1,1,0,0,1,0
fDCgLQkSI0BZuHTo5zHz8Q,Panera Bread,"55 S Raceway Rd, Ste 100",Indianapolis,IN,46231,39.763211,-86.325714,2.5,58,1,1,1,2,1,1,0,1,1,1,0,0,2,0
9RlR6yUgydc1n-e9O-czKg,Donatos Pizza,1465 W 86th St,Indianapolis,IN,46260,39.912069,-86.186676,2.0,31,1,0,1,2,1,1,0,1,1,1,0,0,4,0
nj_6YtupsFwSp8xYYyWKoQ,Jax Brewhouse,"620 Decatur St, Ste 1A",New Orleans,LA,70130,29.9562672,-90.0626983,4.0,98,0,1,1,2,1,1,0,1,1,1,1,1,2,0
4D1bpaK80jcfniPSo4WsGw,Glory Days Grill,9900 4th St,St Pete,FL,33702,27.8626301667,-82.6393493819,3.5,237,1,1,1,2,1,1,0,1,1,1,0,1,3,0
_nqrmx5xKLQyrbmjhwiiuA,The Catbird Seat,1711 Division St,Nashville,TN,37203,36.1512977,-86.7940791,4.5,415,1,1,1,4,1,0,1,1,0,0,0,0,4,0
XZRsPZb30NWjgqZBSumsSw,Chez Faby,500 N Tampa St,Tampa,FL,33602,27.9482169374,-82.4592572145,4.5,88,1,1,1,2,1,0,1,1,1,0,1,0,4,0
jQGr5gWfiPd5XpisETfCJA,Taj Mahal Traditional Indian Cuisine,567 Melville Ave,University City,MO,63130,38.6556286,-90.3054573,4.0,85,0,1,1,2,1,1,0,1,1,0,0,0,1,0
6F-6mFFNw2YXN7lD_Gukcg,Lolita,106 S 13th St,Philadelphia,PA,19107,39.950081,-75.162148,4.0,423,1,1,1,3,1,0,1,1,0,0,0,0,3,0
H4Zf42Q3I8JyQ-V5l4dJrg,Blush Lounge,630 State St,Santa Barbara,CA,93101,34.4186769,-119.6975179,3.5,450,0,1,1,2,1,0,1,1,1,1,0,0,4,0
4F3wxihvRNXK9cuxlOOJBg,Blaze Pizza,6546 Pardall Rd,Goleta,CA,93117,34.413297,-119.8559096,3.5,155,1,1,1,1,1,1,0,1,0,1,0,0,4,0
OKslREbljff-6jHWPSmEgQ,The Floridian,4424 W Kennedy Blvd,Tampa,FL,33609,27.94458,-82.51893,3.0,33,1,1,1,1,1,1,0,1,1,0,0,0,1,0
I7tLQ1YEJjcN16josIx6Dw,Panino,5666 Calle Real,Goleta,CA,93117,34.4415214,-119.8231276,3.5,63,0,1,1,2,1,1,0,1,0,1,0,0,4,0
5Rh-kcT1hCCpYAz7-JwLaQ,Molly Maguire's Irish Restaurant And Pub,197 Bridge St,Phoenixville,PA,19460,40.1340769052,-75.5161111377,3.0,154,0,1,1,2,1,0,1,1,1,1,0,1,4,0
prtoCs0bbLX7UYSeASOSWw,The Sand Bar,121 129th Ave E,Madeira Beach,FL,33708,27.7860126963,-82.7819140255,4.5,30,0,0,1,1,0,0,0,1,0,0,1,0,1,0
IFFuw9ZIzpcWSqu2OHmjZA,Tampopo,269 S 44th St,Philadelphia,PA,19104,39.9530336,-75.2102968,3.5,185,1,0,1,2,1,1,0,1,0,1,0,0,4,0
vcmdiroPjx3ufGjaxa-YCQ,Fortune Palace,1282 Disc Dr,Sparks,NV,89436,39.5769010819,-119.7220632538,4.0,187,1,1,1,2,1,1,1,1,0,1,0,0,4,0
AinXa5xm_tHZfhdXWPR-wg,California Pizza Kitchen at CoolSprings Galleria,1800 Galleria Blvd,Franklin,TN,37064,35.95701,-86.814147,2.5,45,1,0,0,1,1,0,0,1,1,1,0,0,1,0
EXriY53Mvv60OMrLrJktZw,Wendy's,13119 South Us Highway 301,Riverview,FL,33578,27.7949391,-82.3353973,1.5,65,1,0,1,1,1,1,0,1,1,1,0,0,1,0
rx4fcNjuqoaEugMPq5PBfw,Gabby's Burgers,493 Humphreys St,Nashville,TN,37203,36.1420034,-86.7715072,4.5,514,0,1,1,1,1,1,0,1,0,0,1,0,4,0
l9vdM2DtlJo3EYpxgW-efQ,Frank Papa's Ristorante,2241 S Brentwood Blvd,Brentwood,MO,63144,38.6202006,-90.3486982,4.5,107,1,0,1,2,1,1,1,1,0,1,0,0,4,0
RKuAfE06rDcetvOTI5MbbA,Taqueria El Buen Gusto,836 N Milpas St,Santa Barbara,CA,93103,34.430141,-119.690105,4.5,88,0,0,1,1,1,1,0,1,1,1,0,0,4,0
7qpkCYXnmYpA72LW0AAGgA,Smokin 19,3080-3090 34th St N,St. Petersburg,FL,33713,27.8004264,-82.6798451,3.5,65,0,1,1,1,1,0,1,1,1,1,0,1,2,0
rDg7qsQwE55xxJiU65_N7A,1808 Grille,1808 W End Ave,Nashville,TN,37203,36.15287,-86.797082,4.0,212,0,0,1,2,1,0,1,0,1,1,0,1,4,0
7le24MfSrFw-REhE5r5a-w,Costa Vida,3340 N Eagle Rd,Meridian,ID,83642,43.6349581956,-116.3534751399,3.5,97,1,1,1,1,1,1,0,1,1,1,0,0,3,0
zzbZtgPYZS8sTIWQH6DwEw,F & M Patio Bar,4841 Tchoupitoulas St,New Orleans,LA,70115,29.9168565,-90.1069741,3.0,86,0,1,1,1,1,0,0,0,1,1,0,0,3,0
KzMgip1V94YCTsU-H6vtFQ,O-Ku Nashville,81 Van Buren St,Nashville,TN,37208,36.181779,-86.7850496,4.5,225,1,1,1,1,1,0,1,1,1,1,1,1,4,0
P5x8XN95atS_zOY_e5IU7g,Pho Tan Vietnamese Cuisine,729 Brunswick Ave,Trenton,NJ,08638,40.235506,-74.753411,4.0,73,1,0,1,1,1,1,1,1,1,1,0,0,4,0
YUtYV7iXqiUX19gFBiy9SQ,R & O Restaurant,216 Metairie Hammond Hwy,Metairie,LA,70005,30.0196514,-90.1239403,3.5,340,0,0,1,2,1,1,0,1,0,1,0,0,3,0
4e9tguRcMc4S5hzBlfC62A,The Farm and Fisherman Tavern,1442 Marlton Pike E,Cherry Hill,NJ,08034,39.9102067,-74.9905768,4.0,709,1,1,1,2,1,1,1,1,1,1,1,1,4,0
3DQ2h_AAIEBNHBsES_UvWQ,Mikado Japanese Steak House,410 Metroplex Dr,Nashville,TN,37211,36.0876693142,-86.695501081,3.5,59,0,0,1,2,1,1,1,1,1,1,1,0,3,0
3rOPYx_j9bbNztlxuh2wDA,Fitlife Foods - South Tampa,1902-B S Dale Mabry Hwy,Tampa,FL,33629,27.927757,-82.505537,4.0,85,0,0,1,2,0,1,0,1,0,0,1,0,1,0
e3Y3hDpwHc9RmQlJtIgHuw,Lacroix Restaurant at The Rittenhouse,210 W Rittenhouse Sq,Philadelphia,PA,19103,39.949912499999996,-75.1736448,4.5,434,1,1,1,4,1,0,1,1,1,1,0,0,1,0
wdJVH4bfDmchM6Dug2rqFA,R&R Extreme Wings,4361 N Keystone Ave,Indianapolis,IN,46205,39.8363106,-86.1212452,4.0,118,1,0,1,1,1,1,0,1,1,1,0,0,2,0
Ww8DBKYd-NSRMfDRuddrjA,Sushi Kingdom,427 Franklin Mills Cir,Philadelphia,PA,19154,40.0860312,-74.9649713,3.5,41,0,0,1,2,1,1,1,1,1,1,0,0,2,0
Qi3hCb03SwNwPj_geMRQXA,McDonald's,10410 N Dale Mabry,Tampa,FL,33618,28.0450512522,-82.5053305831,2.5,35,1,0,1,1,1,1,0,1,1,1,0,0,4,0
Oig0xjpAWEYJ5zvZNLTOag,Garibaldi Mexican Restaurant,1235 E Hillsborough Ave,Tampa,FL,33604,27.9958719,-82.4457608,3.5,40,1,0,1,1,1,1,0,1,0,1,0,0,3,0
ris0gzR4Ku7tOFJ3OSPa9A,Bruegger's Bagels,330 Franklin Rd,Brentwood,TN,37027,36.0254984,-86.7919648,3.0,65,1,1,1,1,1,1,0,1,1,1,0,0,2,0
csrLFB1hmIC-ahITgHEg2g,Icecycle Creamery,"148 W St, A-10",Reno,NV,89501,39.5260599,-119.8156118,4.5,67,0,1,1,1,1,1,0,1,1,1,1,0,2,0
DRFYfzBf-WzQUjN0eUo1HA,The Hellfire Saloon,3372 S Mccarran Blvd,Reno,NV,89502,39.4856615,-119.7464534,3.5,123,1,1,1,2,1,1,0,1,1,1,1,1,2,0
wB1Tin0OW1JRpaKM-E3ZYA,National Mechanics,22 S 3rd St,Philadelphia,PA,19106,39.9495443,-75.1459872,4.0,875,1,1,1,2,1,0,1,1,1,1,1,1,4,0
aWhSMQ-osXLCh8bQRV1-og,Melissa's Sir Pizza on Charlotte,5418 Charlotte Ave,Nashville,TN,37209,36.151633,-86.854188,4.0,47,1,0,1,1,1,1,1,1,1,1,1,0,4,0
tV46IhCfHbsx_af-pMupiw,Cafe Poca Cosa,110 E Pennington St,Tucson,AZ,85701,32.22306754,-110.9695056767,4.0,1306,1,1,1,2,1,1,1,1,0,1,0,0,4,0
nvgYnJgC_xsIKdpl6Zvb0A,Chick-fil-A,1170 White Horse Rd,Voorhees,NJ,08043,39.8527462,-74.9841831,3.5,49,1,1,1,1,1,1,0,1,1,1,0,0,2,0
hgbSjUZ9J4yauE_v6nuIyg,Locavore,3110 S Bown Way,Boise,ID,83706,43.5739231,-116.1548354,3.5,134,0,1,1,2,1,1,1,1,1,1,0,1,4,0
gl3OOTSCBR3hMDSQX-dvsg,Hooters,217 Largo Dr,Nashville,TN,37211,36.084211,-86.702449,2.0,73,1,1,1,2,1,0,0,1,1,1,0,0,3,0
6cfNCzL2A0XsmXnjeg0u7w,Cosi,325 Chestnut St,Philadelphia,PA,19106,39.949088,-75.147154,2.0,77,0,1,1,1,1,1,0,1,1,1,0,0,4,0
jZAU0OShjmcxIhkruFlZng,Coast Restaurant & Bar,"Canary Hotel, 31 W Carrillo St",Santa Barbara,CA,93101,34.420334,-119.7107494,3.5,55,0,0,1,3,1,0,1,1,1,1,0,1,1,0
ZbUuSJ3rjjT4tsqkvHis4A,Steak ’n Shake,18627 US 19,Clearwater,FL,33764,27.9418697659,-82.7295532823,2.0,63,1,0,1,1,1,1,0,1,1,1,0,1,4,0
oysBCaEPjvxKcsufe0OeXA,Thai Bistro,5414 Main St,New Port Richey,FL,34652,28.2497773,-82.7248724,4.0,92,0,0,1,2,1,1,1,1,0,1,0,0,1,0
VMNgMwc-mTaD73XNUujw6A,Bertucci's Italian Restaurant,523 W Lancaster Ave,Wayne,PA,19087,40.045557,-75.403383,3.0,87,1,0,1,2,1,1,1,1,1,1,0,0,4,0
TWcmQ_3OAuQ4CWlgcN7cUw,Glenside Pizza,274 N Keswick Ave,Glenside,PA,19038,40.1057344,-75.1472528,3.5,32,1,1,1,1,1,1,0,1,0,1,0,0,2,0
d28lZlSps97FHhXZazJ8zA,Misconduct Tavern,1511 Locust St,Philadelphia,PA,19102,39.9486272,-75.1666356,3.5,396,1,1,1,2,1,0,0,1,1,1,0,0,3,0
qCpdeQYPf9i1EZhTnQgjtg,The Foodery at Rittenhouse,1710 Sansom St,Philadelphia,PA,19103,39.9505843,-75.1693697,4.0,265,1,1,1,2,1,0,0,1,1,1,0,1,4,0
yWk13ePLz5VupvE1OdvmCQ,Sushi 7,"5030 Las Brisas Blvd, Ste B6",Reno,NV,89523,39.5397602,-119.8630447,3.5,287,1,0,1,2,1,1,1,1,0,1,0,0,4,0
buPs3iWmdUBzJ8RTsR9hJA,Faceless Samurai,3428 Tampa Rd,Palm Harbor,FL,34684,28.0667459118,-82.7209995984,4.0,77,1,0,1,2,1,1,1,1,1,1,0,0,1,0
59JpYjwb0GcL_iOG3eqD9A,Catherine's Restaurant,1701 W Doe Run Rd,Unionville,PA,19348,39.8955475,-75.7344006,3.5,64,0,1,1,3,1,0,1,0,0,1,0,0,1,0
aiThB016Yk5mcauVKtSpNA,Jamaicaway Restaurant & Catering,"900 Rosa L Parks Blvd, Ste 120",Nashville,TN,37208,36.1706890498,-86.788995672,4.0,201,1,0,1,1,1,1,0,1,1,1,0,0,4,0
jvJzpTkfFnu8Jr99qlJFCg,Five Guys,200 W Ridge Pike,Conshohocken,PA,19428,40.095295,-75.2864045,3.5,57,1,0,1,1,1,1,0,1,1,1,0,0,2,0
2rTCpBUN36jDhRxid_-Kng,Starbucks,"5870 East Broadway Blvd, Ste 160",Tucson,AZ,85711,32.220487,-110.866657,3.5,37,1,1,1,1,0,0,0,1,1,0,0,0,1,0
tduMSflg1bhAFDgWOr4MPg,Patrick's Westport Grill,342 W Port Plz,St Louis,MO,63146,38.7018213,-90.4467234,3.0,87,0,1,1,2,1,0,1,1,1,1,0,1,4,0
1x-RDrMrLLdyl2eI34OsYQ,Rice Box Kitchen,"555 S Virginia St, Ste 103",Reno,NV,89501,39.5191936,-119.8102506,5.0,93,0,1,1,2,1,0,0,1,1,0,1,0,4,0
